collegeId,collegeName,type,accreditation,rankingTier,state,district,region,address,website,rating,latitude,longitude,searchKeywords
UGC-645-612,Mahapurusha Srimanta Sankaradeva Viswavidyalaya,Private,UGC 2(f),Unranked,Assam,,India,"Srimanta Sankaradeva Sangha Complex, Haladhar Bhuyan Path, Kalongpar, Nagaon 782001",,4.2,0,0,University|Degree|Higher Education
UGC-646-157,Maharahtra University of Health Sciences,State University,UGC 2(f),Unranked,Maharashtra,,India,"Vani Dindori Road, Mhasrul, NashikNashik-422 005 422004",,4.7,0,0,University|Degree|Higher Education
UGC-647-84,Maharaj Vinayak Global University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Dhand,Amer,Jaipur",,4.5,0,0,University|Degree|Higher Education
UGC-648-808,Maharaja Agrasen Himalayan Garhwal University,Private,UGC 2(f),Unranked,Uttarakhand,,India,"Dhaid Gaon, Shiv NagarBlock PokhraDistt. Pauri Garhwal 246169",,4.2,0,0,University|Degree|Higher Education
UGC-649-520,Maharaja Agrasen University,Private,UGC 2(f),Unranked,Himachal Pradesh,,India,"Atal Shiksha Kunj Village kalujhanda, Baddi Distt. Solannear Barotiwala, Tehsil-Baddi, Distt. Sonal 174103",,4.3,0,0,University|Degree|Higher Education
UGC-650-463,Maharaja Bir Bikram University,State University,UGC 2(f) & 12(B),Unranked,Tripura,,India,AgartalaTripura,,3.8,0,0,University|Degree|Higher Education
UGC-651-51,Maharaja Chhatrasal Bundelkhand Vishwavidyalaya,State University,UGC 2(f) & 12(B),Unranked,Madhya Pradesh,,India,"Police Lines Road, Panna Road, Chhatarpur 471001",,4.4,0,0,University|Degree|Higher Education
UGC-652-602,Maharaja Ganga Singh University,State University,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"NH-15, Jaisalmer Road, Bikaner 334004",,3.9,0,0,University|Degree|Higher Education
UGC-653-652,Maharaja Krishnakumarsinji Bhavnagar University,State University,UGC 2(f) & 12(B),Unranked,Gujarat,,India,"S.V. Patel Campus, Gaurishanker Lake Road, Bhavnagar 364001",,4.3,0,0,University|Degree|Higher Education
UGC-654-24,Maharaja Ranjit Singh Punjab Technical University,State University,UGC 2(f) & 12(B),Unranked,Punjab,,India,"Dabwali Rd, Lal Singh Nagar, Bathinda 151001",,4,0,0,University|Degree|Higher Education
UGC-655-378,Maharaja Sayajirao University of Baroda,State University,UGC 2(f) & 12(B),Unranked,Gujarat,,India,"Head Office, Maharaja Fatehsinghrao Gaekwad Road,Fatehgunj,Vadodara 390002",,3.9,0,0,University|Degree|Higher Education
UGC-656-599,Maharaja Sriram Chandra Bhanja Deo University(Earlier North Orissa University),State University,UGC 2(f) & 12(B),Unranked,Odisha,,India,"Sriram Chandra Vihar, Takatpur, Baripada, Bhuabaneswar 757003",,4.7,0,0,University|Degree|Higher Education
UGC-657-580,Maharaja Suhel Dev State University,State University,UGC 2(f),Unranked,Uttar Pradesh,,India,"Raidopur, Azamgarh 276001",,4.4,0,0,University|Degree|Higher Education
UGC-658-729,Maharaja Surajmal Brij University,State University,UGC 2(f),Unranked,Rajasthan,,India,"Chak Sakitara, Kumher, Bharatpur 321201",,3.9,0,0,University|Degree|Higher Education
UGC-659-607,Maharana Partap Horticultural University,State University,UGC 2(f),Unranked,Haryana,,India,Karnal 132001,,3.8,0,0,University|Degree|Higher Education
UGC-660-483,Maharana Pratap University of Agriculture & Technology,State University,UGC 2(f),Unranked,Rajasthan,,India,"Maharana Pratap University of Agriculture & Technology, Udaipur 313001Udaipur-313001 313001",,4.6,0,0,University|Degree|Higher Education
UGC-661-153,Maharani Cluster University,State University,UGC 2(f),Unranked,Karnataka,,India,Palace Road Bangalore Bengaluru 560001,,4.6,0,0,University|Degree|Higher Education
UGC-662-565,Maharashtra Animal & Fishery Sciences University,State University,UGC 2(f),Unranked,Maharashtra,,India,"Futala Lake Road, NagpurSeminary Hills, Nagpur-440 006 440001",,4.7,0,0,University|Degree|Higher Education
UGC-663-878,Maharashtra Institute of Technology University of Meghalaya(Formerly University of Technology & Management),Private,UGC 2(f),Unranked,Meghalaya,,India,"Present Office: Nongshiliang, Nongthymmai, SHilong, MeghalayaUpcoming Permanent Campus:  Mawkashiang, village-Umroh, Shillong. 793014",,4.3,0,0,University|Degree|Higher Education
UGC-664-113,"Maharashtra National Law University, Aurangabad",State University,UGC 2(f),Unranked,Maharashtra,,India,"Paithan Road, Kanchanwadi, Aurangabad 431005",,4.7,0,0,University|Degree|Higher Education
UGC-665-863,"Maharashtra National Law University, Mumbai",State University,UGC 2(f),Unranked,Maharashtra,,India,"CETTM MTNL Building, Hiranandani Gardens, Powai, Mumbai 400076",,4.8,0,0,University|Degree|Higher Education
UGC-666-666,"Maharashtra National Law University, Nagpur",State University,UGC 2(f) & 12(B),Unranked,Maharashtra,,India,"Training Institute(JOTI), Civil Lines,  C P Club Road, Nagpur 440001",,4,0,0,University|Degree|Higher Education
UGC-667-429,Maharashtra State Skills University,State University,UGC 2(f),Unranked,Maharashtra,,India,"1st, Floor, Elphinstone Technical High School3, Mahapalika Marg, Metro ChowkMumbai 400001",,4.6,0,0,University|Degree|Higher Education
UGC-668-706,"Maharishi Arvind University, Jaipur",Private,UGC 2(f),Unranked,Rajasthan,,India,"Mundiaramsar, Near Bindayaka Industrial Area,Jaipur 302012",,4.2,0,0,University|Degree|Higher Education
UGC-669-801,Maharishi Balmiki Sanskrit University,State University,UGC 2(f),Unranked,Haryana,,India,"Mundri,Kaithal 136027",,4,0,0,University|Degree|Higher Education
UGC-670-117,"Maharishi Mahesh Yogi Ramayan University, Ayodhya, Uttar Pradesh",Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Village - Majha Barhata, NH-27, PO-Ayodhya RS, Ayodhya 224123",,4.3,0,0,University|Degree|Higher Education
UGC-671-69,Maharishi Mahesh Yogi Vedic Vishwavidyalaya,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Village-Karaundi, Post Office-Mahner, Tehsil-Dheemarkheda, City-Dheemarkheda, District-Katni 483332",,4.6,0,0,University|Degree|Higher Education
UGC-672-76,Maharishi Markandeshwar,Deemed,UGC Section-III,Unranked,Haryana,,India,"Yamunanagar Highway, Mullana, Ambala 133207",,4.7,0,0,University|Degree|Higher Education
UGC-673-553,Maharishi Markandeshwar University,Private,UGC 2(f),Unranked,Haryana,,India,"Institutional Area, Village Sadopur, Ambala- Chandigarh Highway, Ambala 134007",,4.6,0,0,University|Degree|Higher Education
UGC-674-705,Maharishi Markandeshwar University,Private,UGC 2(f),Unranked,Himachal Pradesh,,India,"Village Laddo, Sultanpur Road, Post Office Kumarhatti, Distt. Solan-HPSolan NULL 173229",,4.3,0,0,University|Degree|Higher Education
UGC-675-331,Maharishi University of Information Technology,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Maharishi Bal Vidya Mandir & University CampusSitapur Road, Post-DiburiaLucknow 226020",,4.1,0,0,University|Degree|Higher Education
UGC-676-259,Maharishi University of Management and Technology,Private,UGC 2(f),Unranked,Chhattisgarh,,India,"Maharishi Road, Post Box No. - 10, Mangla, Bilaspur 495 001",,4.4,0,0,University|Degree|Higher Education
UGC-677-978,Maharshi Dayanand Saraswati University,State University,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,Pushkar Bye PassAjmer 305001,,4.1,0,0,University|Degree|Higher Education
UGC-678-321,Maharshi Dayanand University,State University,UGC 2(f) & 12(B),Unranked,Haryana,,India,Rohtak 124001,,4.1,0,0,University|Degree|Higher Education
UGC-679-421,Maharshi Panini Sanskrit Evam Vedic Vishwavidyalaya,State University,UGC 2(f),Unranked,Madhya Pradesh,,India,"Dewas Road, Ujjain,  Madhya Pradesh 456010",,4.4,0,0,University|Degree|Higher Education
UGC-680-917,Mahatam Gandhi Kashi Vidyapeeth,State University,UGC 2(f) & 12(B),Unranked,Uttar Pradesh,,India,Varanasi-221 002 (U.P),,4.1,0,0,University|Degree|Higher Education
UGC-681-858,Mahatama Gandhi University,Private,UGC 2(f),Unranked,Meghalaya,,India,"13th Mile, G S RoadKanapara, Distt. Ri-Bhoi 793101",,3.9,0,0,University|Degree|Higher Education
UGC-682-130,Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya,Central University,UGC 2(f) & 12(B),Unranked,Maharashtra,,India,"Gandhi Hills, Post- Hindi Vishwavidyalaya,Wardha 442001",,4.6,0,0,University|Degree|Higher Education
UGC-683-345,Mahatma Gandhi Central University,Central University,UGC 2(f) & 12(B),Unranked,Bihar,,India,"Camp Office : Opposite Circuit House,Motihari,Distt: East Champaran 845401",,4.4,0,0,University|Degree|Higher Education
UGC-684-918,Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,State University,UGC 2(f) & 12(B),Unranked,Madhya Pradesh,,India,ChitrakootDistrict Satna 485334,,4.2,0,0,University|Degree|Higher Education
UGC-685-371,Mahatma Gandhi Divyang University,State University,UGC 2(f),Unranked,Rajasthan,,India,"01, Siddhi Vinayaka Haveli, Shiv Road Ratanada, Jodhpur 342001",,4.5,0,0,University|Degree|Higher Education
UGC-686-628,Mahatma Gandhi Rural Development and Panchayat Raj University,State University,UGC 2(f),Unranked,Karnataka,,India,"Raitha Bhavana, General Cariappa Circle, Gadag, Karnataka- 582101Regional Office:- Grameenabhivruddhi Bhavan, Ananda Rao Circle,Bengaluru-560009 582101",,3.9,0,0,University|Degree|Higher Education
UGC-687-68,Mahatma Gandhi Udyanikee and Vanikee Vishwavidyalaya,State University,UGC 2(f),Unranked,Chhattisgarh,,India,Sankra-PatanDistrict- Durg 491111,,4,0,0,University|Degree|Higher Education
UGC-688-486,Mahatma Gandhi University,State University,UGC 2(f),Unranked,West Bengal,,India,"Mahishadal, Purba Medinipur 721628",,4,0,0,University|Degree|Higher Education
UGC-689-868,Mahatma Gandhi University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Post. Yellareddygudem Panagal, Nalgonda 508 254",,3.9,0,0,University|Degree|Higher Education
UGC-690-40,"Mahatma Gandhi University (MGU), Sikkim",Private,UGC 2(f),Unranked,Sikkim,,India,"Village - Daramdin, Dist. - Soreng 737121",,4.1,0,0,University|Degree|Higher Education
UGC-691-176,Mahatma Gandhi University of Medical Sciences & Technology,Private,UGC 2(f),Unranked,Rajasthan,,India,"RIICO Institutional Area, Sitapur , Tonk Road, Jaipur-302 022 Rajasthan",,4.7,0,0,University|Degree|Higher Education
UGC-692-460,Mahatma Gandhi Unversity,State University,UGC 2(f) & 12(B),Unranked,Kerala,,India,"Kottayam,PIN - 686 560. (KERALA).",,4.4,0,0,University|Degree|Higher Education
UGC-693-126,Mahatma Jyoti Rao Phoole University,Private,UGC 2(f),Unranked,Rajasthan,,India,"SP-2 & 3, Kant Kalwar, RIICO Industrial Area, NH-8 Near Achrol, Jaipur",,4.6,0,0,University|Degree|Higher Education
UGC-694-980,Mahatma Jyotiba Phule Rohilkhand University,State University,UGC 2(f) & 12(B),Unranked,Uttar Pradesh,,India,"Doli Lal Agarwal Marg,Bareilly",,4.6,0,0,University|Degree|Higher Education
UGC-695-873,Mahatma Phule Krishi Vidyapeeth,State University,UGC 2(f) & 12(B),Unranked,Maharashtra,,India,RahuriDt.Ahmednagar - 413 722.,,4.4,0,0,University|Degree|Higher Education
UGC-696-504,Mahaveer University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Pohali, Sardhana Road, Meerut 250341",,4.6,0,0,University|Degree|Higher Education
UGC-697-877,Mahayogi Gorakhnath University Gorakhpur,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Arogya Dham, Balapur Road,Sonbarsa,Distt-Gorakhpur 237007",,4.4,0,0,University|Degree|Higher Education
UGC-698-659,Mahindra University,Private,UGC 2(f),Unranked,Telangana,,India,"At Bahadurpally (V), Qudbullapur Mandal, Madchal Malkajgiri 500043",,3.8,0,0,University|Degree|Higher Education
UGC-699-625,Major Dhyanchand Sports University,State University,UGC 2(f),Unranked,Uttar Pradesh,,India,"Salawa, Meerut, UP 250342",,4.1,0,0,University|Degree|Higher Education
UGC-700-479,Major S. D. Singh University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Bhojpur,  Kanpur Road, Fatehgarh, Farrukhabad 209749",,4.8,0,0,University|Degree|Higher Education
UGC-701-75,Majuli University of Culture,State University,UGC 2(f),Unranked,Assam,,India,"Patharichuk N.C,Majuli 787054",,3.9,0,0,University|Degree|Higher Education
UGC-702-79,Makhanlal Chaturvedi National University of Journalism & Communication,State University,UGC 2(f) & 12(B),Unranked,Madhya Pradesh,,India,"B-38, Vikas Bhavan, Press Complex, MP Nagar, Zone-1Bhopal 462 011",,4.4,0,0,University|Degree|Higher Education
UGC-703-166,Malla Reddy (MR),Deemed,UGC Section-III,Unranked,Telangana,,India,"Maisammaguda(H), Gundlapochampally (V), Medchal (M), Malkajgiri District 500100",,4,0,0,University|Degree|Higher Education
UGC-704-582,Malla Reddy University,Private,UGC 2(f),Unranked,Telangana,,India,"Maisammaguda,  Dhulapally, Post via Kompally, Medchal- Malkajgiri District 500014",,3.9,0,0,University|Degree|Higher Education
UGC-705-44,Malla Reddy Vishwavidyapeeth,Deemed,UGC Section-III,Unranked,Telangana,,India,"Suraram, Hyderabad, Telangana 500055",,3.9,0,0,University|Degree|Higher Education
UGC-706-162,Malwanchal University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Index City,NH-59A,Nemawar Road,Near Khundel, District-Indore 452016",,4,0,0,University|Degree|Higher Education
UGC-707-975,Management and Information Technology University,Private,UGC 2(f),Unranked,Sikkim,,India,"Melli, Namchi, 737126",,4.2,0,0,University|Degree|Higher Education
UGC-708-364,Manav Bharti University,Private,UGC 2(f),Unranked,Himachal Pradesh,,India,"Village - Laddo, Post OfficeSultanpur, Tehsil & Distt, Solan",,4.1,0,0,University|Degree|Higher Education
UGC-709-688,Manav Rachna International Institute of Research and Studies,Deemed,UGC Section-III & 12(B),Unranked,Haryana,,India,"5E/1A, Bungalow Plot, N.I.T., Faridabad 121001",,4.4,0,0,University|Degree|Higher Education
UGC-710-404,Manav Rachna University,Private,UGC 2(f),Unranked,Haryana,,India,"Sector-43, Aravalli Hills, Delhi-Surajkund Road, FaridabadDelhi-Surajkund Road,Faridabad 121001",,4.4,0,0,University|Degree|Higher Education
UGC-711-368,Mandsaur University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Mahow Neemuch bypass , Rewas Devda, Road, MandsaurSh-31,Mandsaur 458001",,4.3,0,0,University|Degree|Higher Education
UGC-712-447,Mandya University,State University,UGC 2(f),Unranked,Karnataka,,India,"M.C. Road,Mandya 571401",,4.4,0,0,University|Degree|Higher Education
UGC-713-21,Mangalayatan University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"NH-30, Mandla Road,Near Shrda Devi Mandir,Richai-Barela, Jabalpur 483001",,3.8,0,0,University|Degree|Higher Education
UGC-714-120,Mangalayatan University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Extended NCR, 33rd MilestoneMathura-Aligarh HighwayBeswan Aligarh 202 145",,4.5,0,0,University|Degree|Higher Education
UGC-715-311,Mangalore University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,Mangalore University Mangalagangotri Karnataka State IndiaMangalore - 574 199. 574199,,4.3,0,0,University|Degree|Higher Education
UGC-716-497,Manipal Academy of Higher Education,Deemed,UGC Section-III,Unranked,Karnataka,,India,"Madhav Nagar, Manipal 576104",,3.9,0,0,University|Degree|Higher Education
UGC-717-637,Manipal University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Manipal University Jaipur ,  Dehmi Kalan, Off Jaipur-Ajmer Expressway, Jaipur, (Raj.) Rajasthan 303007.Jaipur-Ajmer ExpressJaipur 303007",,4.7,0,0,University|Degree|Higher Education
UGC-718-374,Manipur International University,Private,UGC 2(f),Unranked,Manipur,,India,"MIU Place,Ghari,Airport RoadImphal 795140",,4.3,0,0,University|Degree|Higher Education
UGC-719-690,Manipur Technical University,State University,UGC 2(f),Unranked,Manipur,,India,"Takyelpat, Imphal, Manipur 795004",,4.3,0,0,University|Degree|Higher Education
UGC-720-874,Manipur University,Central University,UGC 2(f) & 12(B),Unranked,Manipur,,India,"Canchipur, Imphal, Manipur 795003",,4.7,0,0,University|Degree|Higher Education
UGC-721-227,Manipur University of Culture,State University,UGC 2(f),Unranked,Manipur,,India,"Palace Compound, Imphal East, Manipur 795001",,4.1,0,0,University|Degree|Higher Education
UGC-722-842,Manonmaniam Sundarnar University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,Tirunelvelli - 627 008.,,4.4,0,0,University|Degree|Higher Education
UGC-723-182,Mansarovar Global University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Village Gadia and Ratnakhedi,Block-BilkisganjSehore",,4.2,0,0,University|Degree|Higher Education
UGC-724-540,Marathwada Agricultural University,State University,UGC 2(f) & 12(B),Unranked,Maharashtra,,India,"Basmat Road, Parbhani 431402",,4.4,0,0,University|Degree|Higher Education
UGC-725-871,Martin Luther Christian University,Private,UGC 2(f),Unranked,Meghalaya,,India,"Block 1, Dongktieh, Nongrah, Shillong, Meghalaya 793006Nongrah,Shillong, Meghalaya 793006",,4.2,0,0,University|Degree|Higher Education
UGC-726-317,Marwadi University,Private,UGC 2(f),Unranked,Gujarat,,India,"Rajkot- Morbi HIghway, Near Gauridad,RajkotRajkot 360003",,4.8,0,0,University|Degree|Higher Education
UGC-727-333,Marwar Medical University,State University,UGC 2(f),Unranked,Rajasthan,,India,"Dr. S. N. Medical College Campus, Jodhpur 342003",,4,0,0,University|Degree|Higher Education
UGC-728-928,Mata Gujri University,Private,UGC 2(f),Unranked,Bihar,,India,"Purabpali Roa, Kishangunj 855107",,4.2,0,0,University|Degree|Higher Education
UGC-729-759,Mata Tripura Sundari Open University,Private,UGC 2(f),Unranked,Tripura,,India,"1.No. Colony, Chadrapur Colony, VTC Indiranagar, Distt. Gomati 799013",,4,0,0,University|Degree|Higher Education
UGC-730-731,Matrix SkillTech University,Private,UGC 2(f),Unranked,Sikkim,,India,"Middle Geyzing, Near Panchayat Office, District - Geyzing 737 111",,4,0,0,University|Degree|Higher Education
UGC-731-604,MATS University,Private,UGC 2(f),Unranked,Chhattisgarh,,India,"Aarang Kharora Highway, Aarang,District :  Raipur 493441",,4.3,0,0,University|Degree|Higher Education
UGC-732-330,Maulana Abul Kalam Azad University of Technology,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,"BF-142, Sector-1, Salt Lake city,Sector-I, Kolkata 700064",,4.7,0,0,University|Degree|Higher Education
UGC-733-658,Maulana Azad National Urdu University,Central University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Gachibowli,Hyderabad 500032",,4.3,0,0,University|Degree|Higher Education
UGC-734-118,Maulana Azad University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Village - Bujhawar, Tehsil Luni, Jodhpur - 342802 (Raj.)Jodhpur 342802",,4.4,0,0,University|Degree|Higher Education
UGC-735-337,Maulana Mazharul Haque Arabic & Persian University,State University,UGC 2(f),Unranked,Bihar,,India,"3 Polo Road, Patna 800001",,4.4,0,0,University|Degree|Higher Education
UGC-736-75,Maya Devi University,Private,UGC 2(f),Unranked,Uttarakhand,,India,"NH-72, Near Hotel The Competent Palace, Central Hope Town Selaqui, Chakrata Road, Dehradun 248011",,4.8,0,0,University|Degree|Higher Education
UGC-737-883,"Medhavi Skills University, Sikkim",Private,UGC 2(f),Unranked,Sikkim,,India,"Singtam Campus TopakhaniLower Chisopani, Singtam Bazar, SingtamDist.- East Sikkim 737134",,3.9,0,0,University|Degree|Higher Education
UGC-738-661,Medi-Caps University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"A B Road, Pigdamber, Rau, IndorePigdamber, RauIndore 453331",,4.8,0,0,University|Degree|Higher Education
UGC-739-612,Meenakshi Academy of Higher Education and Research,Deemed,UGC Section-III & 12(B),Unranked,Tamil Nadu,,India,"Vembuliamman Koil St, Annaji Nagar, Chennai 600078",,3.9,0,0,University|Degree|Higher Education
UGC-740-535,Mewar University,Private,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"NH - 79 Gangrar,Chittorgarh",,3.9,0,0,University|Degree|Higher Education
UGC-741-34,MGM Institute of Health Sciences,Deemed,UGC Section-III & 12(B),Unranked,Maharashtra,,India,"MGM Campus, Sector-18, Kamothe 410209",,4.8,0,0,University|Degree|Higher Education
UGC-742-946,MGM University,Private,UGC 2(f),Unranked,Maharashtra,,India,"MGM CampusN-6, CIDCO,Aurangabad 431003",,3.9,0,0,University|Degree|Higher Education
UGC-743-639,Mind Power University,Private,UGC 2(f),Unranked,Uttarakhand,,India,"Village- Bohrakoon Road, Bhimtal, Nanital 263136",,4.5,0,0,University|Degree|Higher Education
UGC-744-402,MIT Art Design and Technology University,Private,UGC 2(f),Unranked,Maharashtra,,India,"Rajbaug, Pune Solapur Highway, next to HadapsarNext to Hadapsar, Loni Kalbhor, Pune 412201",,4.4,0,0,University|Degree|Higher Education
UGC-745-128,"MIT Vishwaprayag University, Solapur",Private,UGC 2(f),Unranked,Maharashtra,,India,"Village Kegaon, Solapur-Pune Highway, Taluka North Solapur, District Solapur 413255",,3.8,0,0,University|Degree|Higher Education
UGC-746-860,Mizoram University,Central University,UGC 2(f) & 12(B),Unranked,Mizoram,,India,"Post Box No. 190,Aizwal 796009",,4.2,0,0,University|Degree|Higher Education
UGC-747-731,MNR University,Private,UGC 2(f),Unranked,Telangana,,India,"MNR Nagar, Fasalwadi, Sangareddy, Gr. Hyderabad 502294",,4.7,0,0,University|Degree|Higher Education
UGC-748-471,Mody University of Science & Technology,Private,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,LaxmangarhDistrict - SikarRajasthan 332311,,4.7,0,0,University|Degree|Higher Education
UGC-749-431,Mohammad Ali Jauhar University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Jauhar Nagar Sigan Khera Rampur (U.P)Block Saidnagar, Distt. Rampur 244927",,4.3,0,0,University|Degree|Higher Education
UGC-750-146,Mohan Babu University,Private,UGC 2(f),Unranked,Andhra Pradesh,,India,"Sree Sainath Nagar, Tirupati 517102",,4,0,0,University|Degree|Higher Education
UGC-751-196,Mohanlal Sukhadia University,State University,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,Udaipur 313 001,,4.4,0,0,University|Degree|Higher Education
UGC-752-88,Monad University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Monad University Campus. N.H. 9, Delhi Hapur Road, Village & Post Kastla, Kasmabad, Pilkhuwa, Distt. Hapur 245101",,3.9,0,0,University|Degree|Higher Education
UGC-753-242,Monark University,Private,UGC 2(f),Unranked,Gujarat,,India,"At & Post Vahelal, Naroda-Dahegam Road, Ahmedabad 382330",,4.8,0,0,University|Degree|Higher Education
UGC-754-126,Morarji Desai National Institute of Yoga,Deemed,UGC Section-III,Unranked,Delhi,,India,"68, Ashok Road, New Delhi 110001",,4.7,0,0,University|Degree|Higher Education
UGC-755-454,Mother Teresa Women's University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Registrar, Mother Teresa Women's University, Attuvampatty, Kodaikanal.T.N. - 624 101. 624101",,4.7,0,0,University|Degree|Higher Education
UGC-756-833,Motherhood University,Private,UGC 2(f),Unranked,Uttarakhand,,India,"Village- Karondipost - BhagwanpurRoorkee, Distt. Hardwar",,4.8,0,0,University|Degree|Higher Education
UGC-757-353,Mumbai University,State University,UGC 2(f) & 12(B),Unranked,Maharashtra,,India,"M.G. Road, Fort, Mumbai Mumbai - 400 032. 400032",,4.2,0,0,University|Degree|Higher Education
UGC-758-516,Munger University,State University,UGC 2(f),Unranked,Bihar,,India,Munger 811201,,4.1,0,0,University|Degree|Higher Education
UGC-759-186,Murshidabad University,State University,UGC 2(f),Unranked,West Bengal,,India,"1,No. Sahid Surya Sen RoadP.O.-Berhampore,District Murshidabad 742101",,4.3,0,0,University|Degree|Higher Education
UGC-760-8,Mysore University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Manasagangotri, Mysuru,  KarnatakaMysore - 570 005. 570006",,4.2,0,0,University|Degree|Higher Education
UGC-761-496,Nagaland University,Central University,UGC 2(f) & 12(B),Unranked,Nagaland,,India,"HQ Campus: Lumami, Zunheboto,Kohima Campus: Meriema 798627",,3.9,0,0,University|Degree|Higher Education
UGC-762-352,Nagaon University,State University,UGC 2(f),Unranked,Assam,,India,"Old A.T. Road, Nagaon, 782001",,4.7,0,0,University|Degree|Higher Education
UGC-763-63,Nalanda Open University,State University,UGC 2(f),Unranked,Bihar,,India,"Biscomum Bhawan, West, Gandhi Maidan,  Patna 800001",,4.1,0,0,University|Degree|Higher Education
UGC-764-279,Nalanda University,Central University,UGC 2(f) & 12(B),Unranked,Bihar,,India,"chabila road,Rajgir,Nalanda 803116",,3.8,0,0,University|Degree|Higher Education
UGC-765-12,Nanaji Deshmukh Pashu Chikitsa Vigyan Vishwavidyalaya,State University,UGC 2(f),Unranked,Madhya Pradesh,,India,"Adhartal, Jabalpur-482004, Madhya PradeshJabalpur 482004",,4.2,0,0,University|Degree|Higher Education
UGC-766-633,Narsee Monjee Institute of Management Studies,Deemed,UGC Section-III & 12(B),Unranked,Maharashtra,,India,"V. L. Mehta Road, Vile Parle 400056",,4.5,0,0,University|Degree|Higher Education
UGC-767-438,National Academy of Legal Studies & Research University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Justice City, Shameerpet, Medchal District, Telangana State, India 500101",,4.3,0,0,University|Degree|Higher Education
UGC-768-551,National Brain Research Centre,Deemed,UGC Section-III,Unranked,Haryana,,India,"NH-8, Manesar, Gurgaon 122052",,3.9,0,0,University|Degree|Higher Education
UGC-769-868,National Dairy Research Institute,Deemed,UGC Section-III,Unranked,Haryana,,India,"NDRI, Karnal 132001",,3.8,0,0,University|Degree|Higher Education
UGC-770-634,National Institute of Advanced Manufacturing Technology (NIAMT),Deemed,UGC Section-III,Unranked,Jharkhand,,India,"Near Kanchnatoli, Hatia, Ranchi 834003",,4.2,0,0,University|Degree|Higher Education
UGC-771-852,National Institute of Ayurveda,Deemed,UGC Section-III,Unranked,Rajasthan,,India,"Jorawar Singh Gate, Amer Road, Jaipur 302002",,4,0,0,University|Degree|Higher Education
UGC-772-403,National Institute of Educational Planning and Administration (NIEPA),Deemed,UGC Section-III,Unranked,Delhi,,India,"17-B, Sri Aurobindo Marg, New Delhi 110016",,3.9,0,0,University|Degree|Higher Education
UGC-773-725,National Institute of Electronics and Information Technology (NIELIT),Deemed,UGC Section-III,Unranked,Punjab,,India,"Birla Farms, Bada Phull, Rupnagar, Ropar 140001",,4.7,0,0,University|Degree|Higher Education
UGC-774-157,National Institute of Technical Teachers Training & Research (NITTTR),Deemed,UGC Section-III,Unranked,Chandigarh,,India,"SECTOR-26, Chandigarh, Chandigarh 160019",,4.4,0,0,University|Degree|Higher Education
UGC-775-531,National Institute of Technical Teachers Training & Research (NITTTR),Deemed,UGC Section-III,Unranked,Madhya Pradesh,,India,"Shamla Hills,Bhopal, Madhya Pradesh 462002",,4.7,0,0,University|Degree|Higher Education
UGC-776-155,National Institute of Technical Teachers Training & Research (NITTTR),Deemed,UGC Section-III,Unranked,Tamil Nadu,,India,"Taramani, Chennai, Chennai 600113",,4.4,0,0,University|Degree|Higher Education
UGC-777-376,National Institute of Technical Teachers Training & Research (NITTTR),Deemed,UGC Section-III,Unranked,West Bengal,,India,"Falguni Rd, FC Block, Sector 3, Bidhannagar, Kolkata 700106",,4.8,0,0,University|Degree|Higher Education
UGC-778-751,National Law Institute University,State University,UGC 2(f) & 12(B),Unranked,Madhya Pradesh,,India,"Kerwa Dam Road, BhopalBarkeri KalanBhopal 462044",,4.4,0,0,University|Degree|Higher Education
